AÑO;T.RED;NOMBRE;DESCRIPCIÓN;LONG.;IMD;ACV;ASV;MUERTOS;HERIDOS;IM;IP;IAT;IL;IG
2018;B;CL-613;DE PALENCIA A SAHAGÚN;59.82;1846.0;2.0;23.0;0.0;4.0;0.0;4.96;62.02;0.0;0.0
2018;B;CL-619;DE MAGAZ DE PISUERGA (N-620) A ARANDA DE DUERO;76.3;1760.0;8.0;77.0;1.0;16.0;2.04;16.32;173.4;5.88;12.5
2018;B;CL-621;DE MAYORGA DE CAMPOS (N-601) A HOSPITAL DE ÓRBIGO;59.689;2026.0;9.0;31.0;0.0;13.0;0.0;20.39;90.62;0.0;0.0
2018;B;CL-630;DE N-623 A LÍMITE DE C.A. DE CANTABRIA;2.62;709.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;B;CL-631;DE PONFERRADA A VILLABLINO;61.05;3016.0;11.0;77.0;1.0;20.0;1.49;16.37;130.93;4.76;9.09
2018;B;CL-632;DE BRIVIESCA (N-1)  A CORNUDILLA (N-232);20.1;1575.0;1.0;24.0;0.0;1.0;0.0;8.65;216.36;0.0;0.0
2018;CP;LE-110;DE LE-125  A LÍMITE DE PROVINCIA DE ZAMORA;17.7;1876.0;5.0;23.0;0.0;8.0;0.0;41.25;231.01;0.0;0.0
2018;CP;LE-126;DE CASTROCONTRIGO (LE-125) A LÍMITE DE C.A. DE GALICIA;66.63;282.0;2.0;42.0;0.0;3.0;0.0;29.2;642.39;0.0;0.0
2018;CL;LE-133;DE ASTORGA (N-VI) A CRUCE CON LE-125;31.75;861.0;0.0;28.0;0.0;0.0;0.0;0.0;280.62;0.0;0.0
2018;CL;LE-164;DE PUENTE DE DOMINGO FLOREZ (N-536) A  LE-127 (LLAMAS DE CABRERA);42.935;309.0;0.0;5.0;0.0;0.0;0.0;0.0;103.38;0.0;0.0
2018;CL;LE-213;DE VILLARENTE (N-601) A GRADEFES;23.4;1723.0;0.0;15.0;0.0;0.0;0.0;0.0;101.93;0.0;0.0
2018;CP;LE-215;DE BOCA DE HUÉRGANO A LÍMITE DE PROVINCIA DE PALENCIA;18.0;468.0;0.0;3.0;0.0;0.0;0.0;0.0;97.5;0.0;0.0
2018;CP;LE-231;DE SAHECHORES (CRUCE CON N-625) A ALMANZA;15.4;775.0;2.0;19.0;0.0;2.0;0.0;45.91;482.06;0.0;0.0
2018;CP;LE-331;DE BOÑAR A LÍMITE DE C.A. DE ASTURIAS;41.6;817.0;5.0;16.0;0.0;6.0;0.0;40.3;169.25;0.0;0.0
2018;CP;LE-451;DE ASTORGA, CRUCE CON N-120, A CRUCE CON LE-493 (RIELLO);49.4;474.0;0.0;37.0;0.0;0.0;0.0;0.0;432.97;0.0;0.0
2018;CP;LE-473;DE N-630 (POLA DE GORDÓN) A CL-626 (PANTANO DE LUNA);23.245;428.0;1.0;1.0;0.0;1.0;0.0;27.54;55.08;0.0;0.0
2018;CL;LE-491;DE LA VEGA A CRUCE CON CL-626;2.6;207.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;LE-493;DE LA MAGDALENA (CL-626) A RIOSCURO (CL-626);53.94;624.0;1.0;23.0;0.0;1.0;0.0;8.14;195.35;0.0;0.0
2018;CL;LE-510;DE VALENCIA DE DON JUAN (CL-621) A LÍMITE DE PROVINCIA DE ZAMORA;31.78;988.0;2.0;8.0;0.0;4.0;0.0;17.46;87.3;0.0;0.0
2018;CL;LE-513;DE VALDERAS A LÍMITE DE PROVINCIA DE ZAMORA;4.0;813.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;LE-524;DE VILLAQUEJIDA (N-630) A LÍMITE DE PROVINCIA DE ZAMORA;22.0;343.0;1.0;4.0;0.0;4.0;0.0;36.25;181.27;0.0;0.0
2018;CP;LE-713;DE FUENTES NUEVAS (N-VI) A VILLAFRANCA DEL BIERZO;15.3;3914.0;8.0;13.0;0.0;18.0;0.0;36.6;96.08;0.0;0.0
2018;CL;LE-941;DE SAHAGÚN A LÍMITE DE PROVINCIA DE VALLADOLID;11.7;419.0;0.0;1.0;0.0;0.0;0.0;0.0;55.89;0.0;0.0
2018;CL;P-101;DE CRUCE CON P-120 A CUBILLAS DE CERRATO;10.088;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;P-103;DE LÍMITE DE PROVINCIA DE VALLADOLID A LÍMITE DE PROVINCIA DE VALLADOLID;7.517;434.0;0.0;1.0;0.0;0.0;0.0;0.0;83.98;0.0;0.0
2018;CL;P-123;DE CALABAZANOS A VENTA DE BAÑOS;1.5;5018.0;0.0;1.0;0.0;0.0;0.0;0.0;36.4;0.0;0.0
2018;CL;P-131;DE CEVICO DE LA TORRE A CRUCE CON N-620;46.79;103.0;0.0;3.0;0.0;0.0;0.0;0.0;169.77;0.0;0.0
2018;CL;P-210;DE CERVERA DE PISUERGA (CL-627) A VELILLA DE RÍO CARRIÓN;55.322;77.0;6.0;10.0;0.0;6.0;0.0;385.9;1029.05;0.0;0.0
2018;CL;P-216;DE TRIOLLO (P-210) A VIDRIEROS;2.498;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-233;DE SOTOBAÑADO A BASCONES DE OJEDA;11.368;221.0;1.0;2.0;0.0;2.0;0.0;109.05;327.15;0.0;0.0
2018;CP;P-235;DE SALDAÑA, CRUCE CON C-615, A CRUCE CON N-120;19.587;1452.0;1.0;8.0;0.0;2.0;0.0;9.63;86.7;0.0;0.0
2018;CL;P-237;DE VILLAELES DE VALDAVIA (P-230) A BUENAVISTA DE VALDAVIA (P-225);8.568;312.0;0.0;1.0;0.0;0.0;0.0;0.0;102.49;0.0;0.0
2018;CL;P-242;DE SAN MAMÉS DE CAMPOS (N-120) A BAHÍLLO (P-240);9.851;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-243;DE CRUCE CON P-242 A VILLAMARCO;2.543;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-244;DE CRUCE CON N-120 A VILLASARRACINO;7.304;247.0;0.0;2.0;0.0;0.0;0.0;0.0;303.72;0.0;0.0
2018;CL;P-410;DE VILLALOBÓN (P-405) A VALDEOLMILLOS;9.765;50.0;0.0;4.0;0.0;0.0;0.0;0.0;2244.53;0.0;0.0
2018;CP;P-412;DE TORQUEMADA A CRUCE CON P-405 (ASTUDILLO);19.8;449.0;3.0;11.0;0.0;3.0;0.0;92.45;431.44;0.0;0.0
2018;CL;P-413;DE QUINTANA DEL PUENTE (N-620) A CRUCE CON P-412;5.16;294.0;0.0;2.0;0.0;0.0;0.0;0.0;361.19;0.0;0.0
2018;CL;P-610;DE ALAR DEL REY (N-611) A LÍMITE DE PROVINCIA DE BURGOS;3.82;196.0;0.0;2.0;0.0;0.0;0.0;0.0;731.84;0.0;0.0
2018;CP;P-900;DE PALENCIA A CRUCE CON N-611;5.615;4164.0;0.0;8.0;0.0;0.0;0.0;0.0;93.74;0.0;0.0
2018;CL;P-903;DE CRUCE CON P-901 A DUEÑAS (N-620);13.233;138.0;0.0;4.0;0.0;0.0;0.0;0.0;600.11;0.0;0.0
2018;CL;P-923;DE VILLARRAMIEL (N-610) A GUAZA DE CAMPOS;9.524;63.0;0.0;1.0;0.0;0.0;0.0;0.0;456.61;0.0;0.0
2018;CL;P-924;DE PAREDES DE NAVA (CL-613) A LÍMITE DE PROVINCIA DE VALLADOLID;19.775;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-931;DE VILLADA A LÍMITE DE PROVINCIA DE VALLADOLID;4.433;203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-933;DE FRECHILLA A CRUCE CON P-953;6.046;289.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-944;DE FRECHILLA (P-924) A CRUCE CON P-953;6.391;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-960;DE VILLADAVÍN (CL-615) A CRUCE CON CL-613;10.307;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;P-961;DE PAREDES DE NAVA (CL-613) A CRUCE CON CL-615;11.028;294.0;0.0;2.0;0.0;0.0;0.0;0.0;169.0;0.0;0.0
2018;CP;P-972;DE VILLADA (CL-613) A CRUCE CON N-120 (CERVATOS DE LA CUEZA);15.249;172.0;0.0;1.0;0.0;0.0;0.0;0.0;104.5;0.0;0.0
2018;CL;P-981;DE VILLOLDO (CL-615) A CRUCE CON N-611 (SANTILLANA DE CAMPOS);23.389;115.0;0.0;3.0;0.0;0.0;0.0;0.0;305.58;0.0;0.0
2018;CL;P-983;DE AMUSCO (N-611) A VILLOLDO;13.908;295.0;0.0;1.0;0.0;0.0;0.0;0.0;66.78;0.0;0.0
2018;CP;P-990;DE LA VENTA, CRUCE CON CL-615, A MONZÓN DE CAMPOS;5.988;181.0;0.0;1.0;0.0;0.0;0.0;0.0;252.78;0.0;0.0
2018;CL;P-991;DE CRUCE CON N-611 A CRUCE CON CL-615;6.133;583.0;0.0;1.0;0.0;0.0;0.0;0.0;76.62;0.0;0.0
2018;CP;SA-105;DE PEÑARANDA DE BRACAMONTE (N-501) A LÍMITE DE PROVINCIA DE ÁVILA;23.005;1057.0;1.0;6.0;0.0;1.0;0.0;11.26;78.85;0.0;0.0
2018;CP;SA-114;DE PEÑARANDA DE BRACAMONTE A CRUCE CON N-630;44.565;1146.0;2.0;12.0;0.0;3.0;0.0;10.73;75.11;0.0;0.0
2018;CL;SA-200;DE CRUCE CON N-620 A LA FRONTERA CON PORTUGAL;33.17;617.0;3.0;3.0;0.0;5.0;0.0;40.16;80.32;0.0;0.0
2018;CP;SA-205;DE VECINOS, CRUCE CON SA-211, A CRUCE CON SA-220;37.52;871.0;1.0;17.0;0.0;1.0;0.0;8.39;150.98;0.0;0.0
2018;CP;SA-210;DE VECINOS, CRUCE CON SA-205, A TAMAMES;24.755;1596.0;5.0;10.0;0.0;7.0;0.0;34.67;104.02;0.0;0.0
2018;CL;SA-211;DE CRUCE CON N-620 A VECINOS;14.93;425.0;1.0;2.0;0.0;1.0;0.0;43.18;129.53;0.0;0.0
2018;CP;SA-212;DE GUIJUELO (N-630) A TAMAMES (SA-210);43.798;531.0;2.0;19.0;0.0;2.0;0.0;23.58;247.59;0.0;0.0
2018;CL;SA-214;DE GUIJUELO, CRUCE CON N-630, A CRISTÓBAL, CRUCE CON SA-220;22.215;441.0;0.0;8.0;0.0;0.0;0.0;0.0;223.72;0.0;0.0
2018;CP;SA-220;DE BÉJAR, CRUCE CON N-630 A CIUDAD RODRIGO;94.215;576.0;9.0;25.0;0.0;9.0;0.0;45.44;171.68;0.0;0.0
2018;CL;SA-302;DE LEDESMA, CRUCE CON SA-305, A CRUCE CON SA-315 (ALMENDRA);37.58;481.0;3.0;13.0;1.0;3.0;15.16;45.47;242.51;25.0;33.33
2018;CL;SA-601;DE PEDROSILLO EL RALO, CRUCE CON N-620, A CRUCE CON N-630;15.325;433.0;1.0;3.0;0.0;1.0;0.0;41.33;165.33;0.0;0.0
2018;CL;SG-112;DE RIAZA (N-110) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;12.46;105.0;1.0;0.0;1.0;0.0;209.52;209.52;209.52;100.0;100.0
2018;CL;SG-115;DE CEREZO DE ARRIBA A LA PINILLA;8.3;75.0;1.0;0.0;0.0;1.0;0.0;440.12;440.12;0.0;0.0
2018;CP;SG-145;DE AYLLÓN (N-110) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;21.3;280.0;1.0;1.0;0.0;1.0;0.0;45.94;91.88;0.0;0.0
2018;CL;SG-203;DE CRUCE CON SG-223 A LÍMITE DE PROVINCIA DE VALLADOLID;5.3;409.0;1.0;4.0;0.0;1.0;0.0;126.39;631.94;0.0;0.0
2018;CP;SG-205;DE CEREZO DE ABAJO (N-I) A CRUCE CON CL-601 (CUÉLLAR);64.9;2686.0;11.0;75.0;1.0;27.0;1.57;17.29;135.15;3.57;9.09
2018;CL;SG-211;DE TABANERA LA LUENGA (CL-601) A HONTALBILLA;32.3;884.0;2.0;6.0;0.0;2.0;0.0;19.18;76.73;0.0;0.0
2018;CL;SG-231;DE CRUCE CON CL-603 A CRUCE CON SG-205;9.5;441.0;1.0;8.0;0.0;1.0;0.0;65.4;588.56;0.0;0.0
2018;CL;SG-313;DE CRUCE CON CL-605 A CRUCE CON N-110;15.0;1127.0;1.0;4.0;0.0;1.0;0.0;16.21;81.03;0.0;0.0
2018;CL;SG-322;DE CRUCE CON N-110 A LÍMITE DE PROVINCIA DE ÁVILA;28.15;508.0;0.0;4.0;0.0;0.0;0.0;0.0;76.63;0.0;0.0
2018;CL;SG-333;DE CRUCE CON CL-601 A LÍMITE DE PROVINCIA DE ÁVILA (SG-344);19.3;1610.0;2.0;3.0;0.0;3.0;0.0;17.63;44.07;0.0;0.0
2018;CL;SG-344;DE CRUCE CON SG-333 A REMONDO;0.8;589.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;SG-411;DE CRUCE CON N-601 A CRUCE CON N-VI;8.3;1111.0;0.0;4.0;0.0;0.0;0.0;0.0;118.84;0.0;0.0
2018;CL;SG-413;DE CRUCE CON N-601 A LÍMITE DE PROVINCIA DE ÁVILA;11.1;315.0;1.0;2.0;0.0;2.0;0.0;78.36;235.07;0.0;0.0
2018;CL;SG-500;DE CRUCE CON N-VI A LÍMITE DE PROVINCIA DE ÁVILA;19.6;977.0;4.0;7.0;0.0;4.0;0.0;57.23;157.39;0.0;0.0
2018;CL;SG-724;DE SEGOVIA (ANTIGUA ESTACIÓN DE FF.CC) A N-110_x000D_;8.5;1261.0;0.0;1.0;0.0;0.0;0.0;0.0;25.57;0.0;0.0
2018;CP;SG-945;DE AYLLÓN (N-110) A LÍMITE DE PROVINCIA DE BURGOS;29.777;287.0;2.0;18.0;0.0;2.0;0.0;64.12;641.17;0.0;0.0
2018;CP;SO-132;DE CRUCE CON N-II A CRUCE CON SO-160;62.13;328.0;1.0;7.0;1.0;0.0;13.43;13.43;107.46;100.0;100.0
2018;CL;SO-350;DE GÓMARA (CL-101) A LÍMITE DE C.A. DE ARAGÓN;33.865;337.0;0.0;5.0;0.0;0.0;0.0;0.0;120.03;0.0;0.0
2018;CP;SO-380;DE MATALEBRERAS (N-122) A ÓLVEGA;8.87;467.0;1.0;7.0;1.0;0.0;66.14;66.14;529.12;100.0;100.0
2018;CL;SO-382;DE CRUCE CON N-122 A LÍMITE DE C.A. DE ARAGÓN;13.64;337.0;1.0;1.0;0.0;1.0;0.0;59.6;119.2;0.0;0.0
2018;CP;SO-615;DE GARRAY (N-111) A LÍMITE DE C.A. DE LA RIOJA;48.375;885.0;2.0;16.0;2.0;0.0;12.79;12.79;115.13;100.0;100.0
2018;CL;SO-630;DE CRUCE CON SO-615 A CRUCE CON N-122;45.985;368.0;0.0;8.0;0.0;0.0;0.0;0.0;129.65;0.0;0.0
2018;CP;SO-650;DE PUERTO DE ONCALA (SO-615) A SAN PEDRO MANRIQUE;12.7;502.0;0.0;2.0;0.0;0.0;0.0;0.0;85.95;0.0;0.0
2018;CP;SO-800;DE TOLEDILLO (N-234) A EL ROYO (SO-820);14.616;673.0;1.0;19.0;0.0;1.0;0.0;27.85;557.05;0.0;0.0
2018;CL;SO-810;DE CRUCE CON N-234 A CRUCE CON SO-820;12.031;738.0;0.0;21.0;0.0;0.0;0.0;0.0;647.99;0.0;0.0
2018;CP;SO-830;DE VINUESA (SO-820) A LÍMITE DE C.A. DE LA RIOJA;31.478;436.0;1.0;6.0;0.0;1.0;0.0;19.96;139.73;0.0;0.0
2018;CL;SO-910;DE CRUCE CON N-122 A CRUCE CON N-234 (ABEJAR);12.364;383.0;0.0;5.0;0.0;0.0;0.0;0.0;289.28;0.0;0.0
2018;CP;SO-920;DE EL BURGO DE OSMA (N-122) A SAN LEONARDO DE YAGÜE;33.935;619.0;0.0;48.0;0.0;0.0;0.0;0.0;626.14;0.0;0.0
2018;CL;VA-101;DE PEÑAFIEL (N-122) A ESGUEVILLAS DE ESGUEVA (VA-140);30.07;563.0;0.0;7.0;0.0;0.0;0.0;0.0;113.26;0.0;0.0
2018;CL;VA-102;DE VALORIA LA BUENA (VA-103) A LÍMITE DE PROVINCIA DE PALENCIA;3.1;605.0;0.0;2.0;0.0;0.0;0.0;0.0;292.16;0.0;0.0
2018;CP;VA-130;DE CRUCE CON N-122 A LÍMITE DE PROVINCIA DE BURGOS;1.4;576.0;0.0;1.0;0.0;0.0;0.0;0.0;339.75;0.0;0.0
2018;CP;VA-301;DE ARRABAL DE PORTILLO A MOJADOS (N-601);8.5;899.0;1.0;5.0;0.0;1.0;0.0;35.85;215.12;0.0;0.0
2018;CL;VA-303;DE CRUCE CON N-601 A ARRABAL DE PORTILLO;6.8;1085.0;0.0;1.0;0.0;0.0;0.0;0.0;37.13;0.0;0.0
2018;CL;VA-504;DE CRUCE CON N-601 A LÍMITE DE PROVINCIA DE ZAMORA;14.0;183.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;VA-514;DE ZARATÁN (N-601) A TORRELOBATÓN (VA-515);24.2;742.0;6.0;3.0;0.0;9.0;0.0;91.53;137.3;0.0;0.0
2018;CL;VA-524;DE TORDEHUMOS (VA-505) A LÍMITE DE PROVINCIA DE ZAMORA;21.683;188.0;2.0;0.0;0.0;2.0;0.0;134.42;134.42;0.0;0.0
2018;CL;VA-542;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;10.598;241.0;0.0;2.0;0.0;0.0;0.0;0.0;214.53;0.0;0.0
2018;CP;VA-705;DE VILLARDEFRADES A LÍMITE DE PROVINCIA DE ZAMORA;15.1;798.0;2.0;5.0;0.0;3.0;0.0;45.47;159.16;0.0;0.0
2018;CL;VA-714;DE A-6 (VILLANUEVA DE LOS CABALLEROS) A LÍMITE DE PROVINCIA DE ZAMORA;8.3;229.0;0.0;1.0;0.0;0.0;0.0;0.0;144.14;0.0;0.0
2018;CL;VA-800;DE NAVA DEL REY (CL-602) A LÍMITE DE PROVINCIA DE SALAMANCA;23.994;281.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;VA-905;DE MEDINA DE RIOSECO (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;28.5;793.0;3.0;5.0;0.0;4.0;0.0;36.37;96.98;0.0;0.0
2018;CL;VA-912;DE MUCIENTES A LÍMITE DE PROVINCIA DE PALENCIA;24.8;161.0;0.0;8.0;0.0;0.0;0.0;0.0;548.93;0.0;0.0
2018;CL;VA-920;DE MEDINA DE RIOSECO (N-601) A CRUCE CON N-610;22.4;262.0;1.0;1.0;1.0;1.0;46.68;46.68;93.37;50.0;100.0
2018;CL;VA-932;DE VILLALÓN DE CAMPOS (N-610) A LÍMITE DE PROVINCIA DE LEÓN;24.6;441.0;2.0;4.0;0.0;5.0;0.0;50.54;151.61;0.0;0.0
2018;CL;VA-941;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;20.6;419.0;2.0;3.0;0.0;2.0;0.0;63.48;158.71;0.0;0.0
2018;CL;ZA-102;DE PORTO A LÍMITE DE C.A. DE GALICIA (N-525);27.28;118.0;1.0;0.0;0.0;1.0;0.0;85.11;85.11;0.0;0.0
2018;CP;ZA-110;DE LÍMITE DE PROVINCIA DE LEÓN A CAMARZANA DE TERA (N-525);17.736;803.0;0.0;17.0;0.0;0.0;0.0;0.0;326.84;0.0;0.0
2018;CP;ZA-302;DE EL CUBO DE LA TIERRA DEL VINO (N-630) A CRUCE CON CL-527 (BERMILLO DE SAYAGO);37.159;394.0;0.0;7.0;0.0;0.0;0.0;0.0;131.07;0.0;0.0
2018;CL;ZA-320;DE PUEBLICA DE CAMPEÁN (ZA-320) A CARBELLINO;35.09;335.0;1.0;10.0;0.0;1.0;0.0;23.29;256.2;0.0;0.0
2018;CL;ZA-504;DE VILLAMAYOR DE CAMPOS A LÍMITE DE PROVINCIA DE VALLADOLID;11.511;297.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;ZA-513;DE FUENTES DE ROPEL A LÍMITE DE PROVINCIA DE LEÓN;8.253;813.0;0.0;3.0;0.0;0.0;0.0;0.0;122.5;0.0;0.0
2018;CL;ZA-624;DE CRUCE CON N-630 A PONTEJOS;5.176;372.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;ZA-633;DE CRUCE CON CL-602 A CRUCE CON N-122 POR TORO;3.514;1255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;ZA-711;DE CRUCE CON CL-612 A CRUCE CON N-122;9.839;623.0;0.0;1.0;0.0;0.0;0.0;0.0;44.7;0.0;0.0
2018;CP;ZA-715;DE VILLALPANDO (N-VI) A VILLAFÁFILA;15.02;205.0;0.0;2.0;0.0;0.0;0.0;0.0;177.96;0.0;0.0
2018;CP;ZA-912;DE CRUCE CON N-631 A CRUCE CON N-122 (ALCAÑICES);41.642;557.0;0.0;40.0;0.0;0.0;0.0;0.0;472.38;0.0;0.0
2018;CP;ZA-925;DE PUEBLA DE SANABRIA (N-525) A LA FRONTERA CON PORTUGAL;22.581;232.0;2.0;7.0;0.0;2.0;0.0;104.82;471.67;0.0;0.0
2018;B;A-231;DE LEÓN A BURGOS;157.0;8975.0;23.0;132.0;3.0;36.0;0.58;4.47;30.14;7.69;13.04
2018;CP;AV-102;DE PIEDRAHÍTA (N-110) A LÍMITE DE PROVINCIA DE SALAMANCA;12.55;1534.0;1.0;10.0;0.0;2.0;0.0;14.23;156.54;0.0;0.0
2018;CP;AV-110;DE ÁVILA (CRUCE CON N-501) A CRUCE CON AV-105;51.46;750.0;5.0;20.0;0.0;7.0;0.0;35.52;177.58;0.0;0.0
2018;CL;AV-120;DE MUÑANA (CRUCE CON N-110) A MUÑICO (CRUCE CON AV-110);19.685;154.0;0.0;1.0;0.0;0.0;0.0;0.0;90.38;0.0;0.0
2018;CL;AV-322;DE SANCHIDRIÁN (AP-6) A L.P. DE SEGOVIA;2.406;2340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;AV-500;DE ÁVILA (N-501) A LÍMITE DE PROVINCIA DE SEGOVIA;22.212;889.0;3.0;13.0;0.0;3.0;0.0;41.63;222.03;0.0;0.0
2018;CP;AV-562;DE CRUCE CON AV-502 (CEBREROS) A LÍMITE DE C.A. DE MADRID;14.155;480.0;12.0;1.0;0.0;12.0;0.0;483.88;524.2;0.0;0.0
2018;CP;AV-900;DE ÁVILA (CRUCE CON N-403) A BURGOHONDO (CRUCE CON AV-902);33.919;1147.0;8.0;16.0;0.0;10.0;0.0;56.34;169.02;0.0;0.0
2018;CL;AV-901;DE BURGOHONDO (CRUCE CON AV-902) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;43.782;105.0;3.0;0.0;0.0;4.0;0.0;179.05;179.05;0.0;0.0
2018;CP;AV-902;DE BURGOHONDO (AV-900) A CRUCE CON N-403;20.709;817.0;13.0;5.0;1.0;24.0;16.2;210.62;291.63;4.0;7.69
2018;CP;AV-922;DE MOMBELTRÁN (N-502) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;35.75;172.0;1.0;4.0;1.0;0.0;44.54;44.54;222.7;100.0;100.0
2018;CL;AV-930;DE LA ADRADA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.564;414.0;1.0;1.0;0.0;1.0;0.0;87.49;174.98;0.0;0.0
2018;CL;AV-933;DE MUÑANA (N-110) A CRUCE CON N-502;7.623;331.0;1.0;0.0;1.0;0.0;108.58;108.58;108.58;100.0;100.0
2018;CP;AV-941;DE VENTA RASQUILLA (CRUCE CON N-502) A EL BARCO DE ÁVILA (N-110);52.104;629.0;6.0;25.0;0.0;7.0;0.0;50.15;259.1;0.0;0.0
2018;CL;BU-113;DE BAHABÓN DE ESGUEVA (N-I) A VILLOVELA DE ESGUEVA (CL-619);23.97;126.0;1.0;10.0;0.0;2.0;0.0;91.0;1000.99;0.0;0.0
2018;CL;BU-121;DE BERLANGA DE ROA (BU-120)  A N-122;7.3;208.0;0.0;5.0;0.0;0.0;0.0;0.0;902.18;0.0;0.0
2018;CP;BU-130;DE A-I A LÍMITE DE PROVINCIA DE VALLADOLID;40.2;692.0;3.0;18.0;0.0;4.0;0.0;29.54;206.77;0.0;0.0
2018;CL;BU-131;DE MAMBRILLA DE CASTREJÓN (BU-134) A NAVA DE ROA (N-122);7.0;307.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;BU-134;DE ROA DE DUERO (BU-130) A LÍMITE DE PROVINCIA DE VALLADOLID;10.5;445.0;0.0;1.0;0.0;0.0;0.0;0.0;58.64;0.0;0.0
2018;CL;BU-200;DE FUENTECÉN (N-122) A CRUCE CON A-I;17.7;264.0;0.0;7.0;0.0;0.0;0.0;0.0;409.81;0.0;0.0
2018;CL;BU-403;DE CASTRILLO MATAJUDÍOS (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;7.15;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CP;BU-405;DE CASTROJERIZ (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;11.7;428.0;0.0;1.0;0.0;0.0;0.0;0.0;54.71;0.0;0.0
2018;CL;BU-504;DE CRUCE CON BU-530 A CRUCE CON N-I (CALZADA DE BUREBA);27.94;366.0;0.0;8.0;0.0;0.0;0.0;0.0;214.37;0.0;0.0
2018;CP;BU-526;DE BERCEDO (CL-629) A SONCILLO (N-232);37.62;811.0;1.0;26.0;0.0;1.0;0.0;8.98;242.53;0.0;0.0
2018;CP;BU-530;DE TRESPADERNE (N-629) A LÍMITE DE C.A. DEL PAÍS VASCO;23.4;1173.0;3.0;31.0;0.0;4.0;0.0;29.93;339.25;0.0;0.0
2018;CP;BU-542;DE N-629 A ESPINOSA DE LOS MONTEROS (BU-526);5.2;1894.0;2.0;15.0;0.0;3.0;0.0;55.64;472.9;0.0;0.0
2018;CP;BU-550;DE TRESPADERNE (N-629) A LÍMITE DE C.A. DEL PAÍS VASCO;44.5;1139.0;4.0;28.0;0.0;7.0;0.0;21.62;172.96;0.0;0.0
2018;CL;BU-562;DE VILLACOMPARADA DE RUEDA (CL-629) A QUINTANILLA DEL REBOLLAR;15.6;869.0;1.0;2.0;0.0;1.0;0.0;20.21;60.63;0.0;0.0
2018;CP;BU-564;DE CILLERUELO DE  BEZANA (N-623)  A SONCILLO (N-232);4.7;781.0;2.0;5.0;0.0;4.0;0.0;149.28;522.46;0.0;0.0
2018;CL;BU-570;DE ESPINOSA DE LOS MONTEROS (BU-526) A LÍMITE DE C.A. DE CANTABRIA;17.1;405.0;1.0;4.0;0.0;1.0;0.0;39.54;197.71;0.0;0.0
2018;CL;BU-574;DE CRUCE CON N-623 A LÍMITE DE C.A. DE CANTABRIA;4.23;168.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;CL;BU-621;DE VILLADIEGO (BU-601) A QUINTANAS DE VALDELUCIO (N-627);31.9;252.0;0.0;6.0;0.0;0.0;0.0;0.0;204.49;0.0;0.0
2018;CL;BU-640;DE CRUCE CON N-120 A CRUCE CON BU-627 (VILLADIEGO);15.2;387.0;0.0;5.0;0.0;0.0;0.0;0.0;232.87;0.0;0.0
